__label__Support	I think the FDA is attempting to do so now in trying to make it possible for new and experimental drugs to be available to people who are at risk at AIDS	I think we have to demonstrate some flexibility
__label__noRel	I will get us on track to a balanced budget	We don't have to settle for unemployment at a chronically high level
__label__Support	That's part of the reason why the Libyans stand with us	we were going to make sure that we finished the job
__label__noRel	In addition, we're now able to transition out of Afghanistan in a responsible way, making sure that Afghans take responsibility for their own security	we can't kill our way out of this mess
__label__noRel	They are not denied	It wouldn't get to the age of 70 until the year 2103 according to the actuaries
__label__Support	The military aspect of the drug problem is being addressed	As a matter of fact, we are using the Department of Defense in a coordinated effort, in reconnaissance
__label__noRel	they were not in accordance with international law	This seems to me is criticism that again is wrong on his part
__label__noRel	Teachers' salaries very fortunately have gone up fifty percent in the last eight years as against only a thirty-four percent rise for other salaries.	you said - it was back in 1957 - that salaries paid to school teachers were nothing short of a national disgrace.
__label__noRel	I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare	I went to a school in Dade County, Florida where the facilities are so overcrowded the children have to eat lunch in shifts with the first shift for lunch starting at 9:30 in the morning
__label__noRel	We have double-digit inflation in health care costs	he rates for a general practitioner have gone from $40,000 a year to $100,000 a year for an insurance policy
__label__noRel	that's what concerns me	It has grown in the past seven years
__label__Support	we won't have that	There has to be reform of the Palestinian system
__label__noRel	We need to do a lot more about generating the capacity for power here at home	we support the moratorium on drilling off the coast of California
__label__Support	We've got to lead the world now to crack down on proliferation as a whole	I'm going to lead the world in the greatest counterproliferation effort
__label__noRel	there never will be under a Ford administration	The Arabs have put pressure on Mr. Ford
__label__Support	We're going to make sure that the American people know the truth about why we are using force and what the explanation for it is	we're going to actually tell the American people the truth
__label__Support	They had thirty of them	The American people are up to here with debates
__label__Support	We ought to be talking about issues like health care and jobs and what's happening in Iraq, not using an issue to divide this country in a way that's solely for political purposes	it's being used in an effort to divide this country on an issue that we should not be dividing America on
__label__Support	I am the change	I don't want to go back to malaise and misery index
__label__Support	we need programs of diplomatic and other character which will be effective in that area	What tools do we need to fight us
__label__Support	It would cost something like a trillion dollars to test and deploy weapons	the fact of it is we're so far away from research that even comes close to that
__label__noRel	this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11	I think it's very important for the American president, as well as other Western leaders, to remind him of the great benefits of democracy, that democracy will best help the people realize their hopes and aspirations and dreams
__label__noRel	You're for school uniforms and curfews	I have moved to work with the American people to help them have the tools to make the most of their own lives
__label__Support	UAE is helping train police	it's not only just America
__label__Support	we can only do it if we can help mobilize the international community and lead	We could be providing logistical support, setting up a no-fly zone at relatively little cost to us
__label__Attack	You've got to be clear, both to our allies and our enemies, about where you stand and what you mean	That is not a recipe for making sure that we are taking advantage of the opportunities and meeting the challenges of the Middle East
__label__Support	Mr. Khrushchev is in New York	he maintains the Communist offensive throughout the world because of the productive power of the Soviet Union itself.
__label__noRel	until we can begin to recreate the basic infrastructure of the great cities of America, particularly in the upper Midwest and in the Northeast	Seventy-five percent of the people live in the cities
__label__Support	I'm concerned about healthcare	we've got to fix it
__label__Attack	we did work on this, alongside working on jobs	as a consequence, they're paying their premiums, somebody gets really sick, lo and behold, they don't have enough money to pay the bills, because the insurance companies say that they've hit the limit
__label__noRel	in order for us to be competitive	It's a silent one
__label__Support	the things that business as in people like the most is the fact that I'm cutting regulation	I'm going to cut regulations
__label__noRel	I didn't want to do it	Unemployment is up
__label__Attack	members of Senator Dole's own party in the Senate killed it	then Senator Dole's ardent supporters, Senator McCain, who's out there today, along with Senator Feingold, supported, sponsored a campaign finance reform proposal
__label__Support	We're facing a group of folks who have such hatred in their heart, they'll strike anywhere, with any means	this is a global effort
__label__noRel	We are for negotiations	we did stand up for democracy
__label__noRel	it was very unclear that we could actually accomplish what we would want to accomplish about putting military forces there	We went into Russia, we said here is some IMF money, and it ended up in Viktor Chemomyrdin's pocket, and others, and yet we played like there was reform
__label__Support	that our schools are working	that if there's violence on the streets, that working with faith groups and law enforcement, we can catch it before it gets out of control
__label__noRel	You must be tough and smart	we haven't avoided arms control talks with the Soviet Union
__label__Support	new breakthroughs in atomic energy technology there's some indications that by the time the next president's term of office has come to an end, there may be ten, fifteen, or twenty countries with an atomic capacity, perhaps that many testing bombs with all the effect that it could have on the atmosphere and with all the chances that more and more countries will have an atomic capacity, with more and more chance of war	I hope we can come to an agreement because it does not merely involve now the United States, Britain, France, and the Soviet Union as atomic powers
__label__Support	Without precondition	giving them more credence in the world arena
__label__noRel	Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry	No wonder you've been fighting—no wonder you've been fighting ISIS your entire adult life
__label__Support	I will continue to have	I think the American people, including the Perot supporters, know that I have had a consistent record in favor of campaign finance reform
__label__noRel	Shortly after I became president in uh - December of 1974, I met with uh - General Secretary Brezhnev in Vladivostok	there is no Soviet domination of Eastern Europe
__label__Support	There is a thing called clean coal	Coal will last for 1,000 years in this country
__label__noRel	to make the kind of changes that have generated support from people like the presidents of Apple Computer and Hewlett-Packard and some of the biggest companies in this country, 24 retired generals and admirals and hundreds of business executives	We won't be making airplanes in this country 10 years from now if we let deals like this go through
__label__noRel	I don't believe that we need to do what you've suggested here	let me simply say for the record, I did not vote to cut COLAs
__label__noRel	for the kinds of reforms that keep people in their jobs	when JFK said we're going to the Moon in 10 years
__label__Attack	That's a tougher problem	The next step then, of course, is the question you ask of whether or not there ought to be some kind of official sanction of the relationships or if these relationships should be treated the same as a traditional marriage
__label__Support	not legislating from the bench	I will find the best people in the world -- in the United States of America who have a history of strict adherence to the Constitution
__label__Support	he didn't say tax rate cuts, he said "tax cuts to everybody," including the top 1 percent, you should believe him because that's been his history	that's exactly the kind of top-down economics that is not going to work if we want a strong middle class and an economy that's striving for everybody
__label__noRel	he's going to disavow what's in his book	Was small business exempted under your proposal?
__label__Support	We ought to do, and we're doing everything we can to get the inspectors back in there	We have been struggling with Saddam about the inspectors
__label__noRel	I was drilling into this idea of privatization of Social Security	The reform we would like to offer is to allow our young people to begin to take a portion of the payroll tax, 2% of it, and invest it in a personal retirement account
__label__noRel	I'm just spouting off, and he's somber and responsible	Senator Obama, by saying that he would attack Pakistan, look at the context of his words
__label__Support	They voted for it; now they're opposed to it	No Child Left Behind, they were for it; now they're against it
__label__noRel	John McCain has voted 20 times against funding alternative energy sources	And we're building a nearly $40 billion natural gas pipeline which is North America's largest and most you expensive infrastructure project ever to flow those sources of energy into hungry markets
__label__noRel	I personally don't think that's the right kind of future for America	he voted against my improved student loan plan
__label__noRel	He reached across the aisle	They're not asking for this continued tax cut
__label__Support	Senator Kennedy also indicated with regard to Cuba that he thought that I had made a mistake when I was in Cuba in not calling for free elections in that country	Now I'm very surprised that Senator Kennedy, who is on the Foreign Relations Committee, would have made such a statement as this kind
__label__Support	Mr. Ford has not responded	Mr. Ford has just not done it
__label__noRel	for 24 years I have never been afraid to take on the big drug companies	It's kind of like a political issue as opposed to a people issue
__label__Attack	what you can't do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts	He then wants to spend another $2 trillion on military spending that our military is not asking for
__label__Attack	He's going to tax everybody here to fund his programs	Ninety-eight percent of America, I'm giving you a tax cut
__label__noRel	Our opponents do not do that	We take roughly a fourth of it for other urgent priorities such as Medicare reform and education, several of these other key programs we want to support
__label__noRel	It costs $20-25 billion a year	I think medical care should go with the person
__label__Support	Tell the American people, but this man said, "I'll get you a million dollars a day in pro bono advertising," something that's very hard for the Government to do. He went out and he did it, and people are beginning to educate through this program, teaching these kids you shouldn't use drugs	I'll tell you one place that's working well, and that is the private sector, Jim Burke and this task force that he has
__label__Support	we stand up for the rights of people in the workplace	I feel that at this point in our country's history, it is important that we not reverse marriage equality, that we not reverse Roe v
__label__noRel	The president also unfortunately gave in to the chemical industry	they believe it
__label__Support	Younger worker after younger worker hears my call that says I trust you	It's time to have somebody to step up and say look, let's let younger workers take some of their own money and under certain guidelines invest it in the private markets
__label__noRel	The governor will not put Medicare in a lockbox	We have to make it the number one priority
__label__noRel	when we went in, there were three countries: Great Britain, Australia and the United States	a lot of the Baathists and Saddam loyalists laid down their arms and disappeared
__label__noRel	We differ on the Arctic National Wildlife Refuge	it starts with working in a collaborative effort with states and local folks
__label__noRel	That will change in a Barack Obama administration	Its proxies now have a major stake in Lebanon, as well as in the Gaza Strip with Hamas
__label__Support	If they had a pre-existing condition, they might not be able to get coverage at all	If they did have coverage, insurance companies might impose an arbitrary limit
__label__noRel	This requires a person who understands what our -- the limits of our capability are	That was the wrong judgment, and it's been costly to us
__label__noRel	we also need the right diplomatic policies	then the prospects for peace increase
__label__noRel	They were at 21.5% under Jimmy Carter, and inflation was 15	I never will
__label__Support	It was just right through the roof	we can do better
__label__noRel	the way to do that is to increase our exports	that is when their jobs come up from a dollar an hour to $6 an hour, and ours go down to $6 an hour
__label__Support	This is the private market	Your example of the Cleveland Clinic is my case in point, along with several others I could describe
__label__noRel	We have literally Trump—you can fact check him in real time	Donald insulted and attacked them for weeks over their religion.
__label__Support	these are facts	It's cost us billions and billions of dollars for peace-keeping operations
__label__noRel	His whole deal is you've gotta be for it or against it, you can't make it better	I propose an American version of what works in other countries
__label__noRel	It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades	we have three percent of the world's oil reserves and we use 25 percent of the world's oil
__label__Support	we haven't had a chance to talk about education much	I think it is very important to understand that the reforms we've put in place, working with 46 governors around the country, are seeing schools that are some of the ones that are the toughest for kids starting to succeed
__label__Support	He's been supportive of the policy that we've seen with respect to Yugoslavia	I think he deserves a lot of credit for that
__label__Support	These terrorists are serious	I accept what the president has said
__label__noRel	I think they ought to remember that one vote can make a lot of difference	I've had to deal with those crises as best I could
__label__Attack	we need to reverse that.People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong.	I think it’s been unfortunate, but it’s happened, that since the Great Recession, the gains have all gone to the top
__label__noRel	it's gotten pretty tough	you didn't tell the American people the truth
__label__Support	Electric rates are up	Middle-income families are being crushed
__label__noRel	Their budget weakened our support for education	I've supported Headstart
__label__noRel	I have put forward a many-point drug program that includes what I would do as president of the United States	Mr. Noriega was there
__label__noRel	It's a subject I'm very familiar with	the take-home pay of a typical American family as a share of national income is lower than it's been since 1929
__label__noRel	a military action is the last resort	they noticed that you skipped Israel
__label__Support	we ought to sell arms to Iran for its own national security, and as an ally - a strong ally of the United States	I believe that it's in our interest and in the interest of Israel and Iran, and Saudi Arabia, for the United States to sell arms to those countries
__label__Support	we've seen 30 consecutive -- 31 consecutive months of job growth	the plans that I talked about will create even more
__label__noRel	Most people want to see their own doctor	We have done the following things: Number one, we've managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia
__label__Support	that's what he and his Harvard buddies think of the American farmer, grow Belgium endive	I think the American farmer rightfully will reject
__label__noRel	so that the student who walks in has more one-on-one time with the teacher	Testing is the cornerstone of reform
__label__noRel	taking if off to Iraq where the 9/11 Commission confirms there was no connection to 9/11 itself and Saddam Hussein	we're going to keep it out of the hands of terrorists
__label__Support	Our unemployment rate is twice as high as it is in Italy	we, in this country, have let our economy go down the drain
__label__noRel	we ought to go back to a little bit of Ronald Reagan's "trust, but verify," and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice	Ahmadinejad is not the most powerful person in Iran
__label__Attack	we didn't find out he didn't have weapons until we got there	everyone in the world knows that there were no weapons of mass destruction
__label__noRel	on the economy, Mr. Bush said for a long time there was no recession	when you asked me to come back in, I came back in
__label__noRel	It won't be painless	The Natl Science Foundation did a study which said it would be difficult for us to reach fuel efficiency standards in excess of 37 miles per gallon by the year 2000
__label__noRel	Governor Romney says, we should replace it, I'm just going to repeal it, but -- but we can replace it with something	Does anybody out there think that the big problem we had is that there was too much oversight and regulation of Wall Street?
__label__Support	This is a serious business	I think the people viewing out there ought to go back and take a look at the record when he fought a balanced budget amendment
__label__Support	I will fight to create more energy in this country, to get America energy secure	If the president's energy policies are working, you're going to see the cost of energy come down
__label__Support	maybe your son, maybe your grandson, maybe somebody else	Every time you do that you take a risk
__label__noRel	the third time there was even a warning from the terrorists themselves	What I was referring to, of course, in the comment that you referred to was the situation in Lebanon
__label__noRel	the reality is health care costs are going up every day for the American people	They ought to be closed
__label__Attack	I have my own plan	It's not the same as Simpson- Bowles
__label__Attack	And that's a safe, stable way to use nuclear weaponry	those dangerous regimes, again, cannot be allowed to acquire nuclear weapons, period
__label__Support	now we spend more than any other nation in the world -- 199 billion a year -- and rank at the bottom of the industrialized world in terms of education achievement	This is a government that is not serving you
__label__noRel	China is illegally dumping steel in the United States and Donald Trump is buying it to build his buildings, putting steelworkers and American steel plants out of business	that has had a damaging effect on a lot of the oil companies
__label__noRel	the president and his experts have told America that it's not a question of if; it's a question of when	I just think I can do that far more effectively
__label__noRel	We're taking a brand new approach to eliminate unnecessary regulations, unnecessary bureaucracy	There are lots of jobs to be created in cleaning up the environment
__label__Support	We're losing our jobs	We are a nation that is seriously troubled
__label__Support	I think helped bring the slow-down of 1960	I believe we should not carry out a hard money, high interest rate policy which helped intensify certainly the recession of 1958
__label__noRel	You can keep what you have today, keep a high deductible, keep high premiums, keep a high co-pay, keep low benefits	We're aligning facilities where the veterans live now
__label__Attack	this is a major difference that Governor Romney and I have	he said no
__label__Support	I say that not as the Democratic standard-bearer, but as a citizen of the United States who is concerned about the United States	Nor is the question that all Americans want peace and security an issue in this campaign.
__label__noRel	What we were formerly so proud of - the strength of our country, its uh - moral integrity, the representation in foreign affairs of what our people are, what our Constitution stands for, has been gone	I submitted the Sinai agreement to the Congress of the United States
__label__noRel	At one time, and most of the time in the House of Representatives, you had a pro-life position	I believe that a woman owns her body and what she does with it is her own business, period
__label__Support	he didn't point the finger of blame looking for scapegoats he was quick to share the credit	democrats and independents and put them to work to achieve good things for the State of Texas
__label__noRel	they do not focus on terror	I have put forth a plan to defeat ISIS
__label__Support	we ought to make college tuition tax deductible, up to $10,000 a year	I want the federal government, consistent with local control and new accountability, to make improvement of our schools the number one priority
__label__noRel	that's not going to happen by just hiring teachers	We want a world that's stable
__label__noRel	perhaps more significantly, the nation's broader, underlying rate of inflation has gone up from 7% to 9%	I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it, is entirely spurious and it's dangerous to say this to the people
__label__Support	if we remain strong and resolute	we will defeat this enemy
__label__noRel	He supported the President	We did, of course, consult with our allies before we bombed Saddam Hussein
__label__Support	One of the criteria that I think is important in deciding when and if we should ever get involved around the world is whether or not our national security interest is involved, if we can really make the difference with military forces. If we tried everything else, if we have allies	I do not think that it was an example of a conflict where we should have put our troops in to try to separate the parties for this reason
__label__noRel	Governor Romney says, we should replace it, I'm just going to repeal it, but -- but we can replace it with something	every health care economist that looks at it says, over time, what'll happen is the traditional Medicare system will collapse
__label__noRel	we failed to bring him into the family of nations	that's where we are now
__label__noRel	that's what our trade ambassador our commerce secretary and all the other people in our administration are trying to do	If we don't have access to their markets the same way they've access our markets, we ought to say, "Wait, that's enough
__label__noRel	according to date certain, regardless of conditions, according to our military leaders, according to every expert, would lead to defeat	I'm proud of that work, again, bipartisan, reaching across the aisle, working together, Democrat and Republican alike
__label__Attack	Bill Clinton and I want to change that	We have seen a decline in urban America under the Bush-Quayle administration
__label__Support	every estimate by this administration about the size of the deficit has been off by billions and billions of dollars.	it doesn't converge as the President suggests.
__label__Support	It takes both	we need to do the reforms and the term limits
__label__noRel	his cavalier attitude about nuclear weapons is so deeply troubling	As far as the nuclear is concerned, I agree
__label__Support	I think it's important	I believe that you can take that position and not be pro- abortion, but you have to afford people their constitutional rights
__label__Support	The goals we both set forth	we both support nondiscrimination in housing and integration of neighborhoods
__label__noRel	he owes you the answers to that, and he should provide them	It's probably $5 trillion that we can't bring into our country
__label__noRel	I don't believe in discrimination	you are all for having more responsibility at the local level for everything except schools
__label__noRel	the money goes to them	These are people that kill women and treat women horribly
__label__Support	does anybody think that ExxonMobil needs some extra money, when they're making money every time you go to the pump?	Why wouldn't we want to eliminate that?
__label__noRel	Their idea was a budget that the that the American Hospital Association said could close 700 hospitals	there are 50 or 60 different options
__label__noRel	if you want to have a high risk experience, comparable to bungee jumping, go into Congress some time when they're working on this kind of legislation, when the lobbyists are running up and down the halls	you have to vote for somebody with a plan
__label__Support	It's incredibly hard	they're fighting so vociferously
__label__noRel	I have never advocated a Communist government for Italy	we went into south Africa late, after Great Britain, Rhodesia, the black nations had been trying to solve this problem for many, many years
__label__Support	we can bring that deficit down steadily, $20, $25, $30 billion a year	build economic growth
__label__Support	I know how to make that happen	My priority is jobs
__label__Support	it would be decided by these remote computers	That's dead wrong
__label__noRel	We have made available to the Israelis over 45 percent of the total economic and military aid	I wouldn't single out just food
__label__Support	They've all got a lot of anxieties out there	I think the American people, thought he'd recite all these bills and all these things, they want to know what's going to happen to them
__label__Support	To help local school districts build new buildings so our children are not learning in crumbling classrooms	Al Gore and I have committed $170 billion for that purpose
__label__noRel	get America's middle class working again	I'll get incomes up again
__label__noRel	he used much harsher language when he talked about Bob Dole	It is extremely risky
__label__Support	I'm from a big farm state	We're the second biggest state -- farming state in the country
__label__noRel	joining a gang is like joining a family	We have too many fathers that aren't assuming their responsibility
__label__Attack	he said he's going to have a novel health care plan	It's the largest increase in federal government health care ever
__label__noRel	They oppose mine	throughout all that time the people I have fought for have been the middle-class families
__label__Support	what we need to do	to send a message to the world that we are going to invest in issues like education
__label__noRel	The last people who need help are 120,000 families for another -- another $500 billion tax cut over the next 10 years	That was the decision of the Joint Chiefs of Staff, recommended to us and agreed to by the president
__label__Attack	How stupid is our country?	Why do they have to say we’re going to be attacking Mosul within the next four to six weeks, which is what they’re saying
__label__noRel	$120 billion is, in fact, what has been allocated to Iraq	Paul Bremer said yesterday is they didn't have enough troops to secure the country
__label__noRel	we kept the politicians and the state out of the personal exercise of our faith	I pose a threat to several hundred people if I go to church.
__label__Support	He doesn't fix it for ten years	It's his trustees, the President's trustees, not mine, who says it's going to go broke
__label__Support	I never said -- and I defy you to find where I said -- I gave an extensive environmental speech in April, and I said that we ought to have a goal of raising the fuel efficiency standards to 40 miles a gallon	I think we should try to raise the fuel efficiency
__label__Support	in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world	In the first place, they made a fatal error in misjudging the Communists
__label__Support	When they first proposed -- when the congressman had his first voucher program, the CBO said it would cost $6,400 a year, Martha, more for every senior, 55 and below, when they got there	Who you believe, the AMA, me, a guy who's fought his whole life for this, or somebody who would actually put in motion a plan that knowingly cut -- added $6,400 a year more to the cost of Medicare?
__label__Support	I think our record deserves better.	I'd like to sec that tried
__label__noRel	We're going to have a hard time rebuilding it	I think you're overlooking that we have had major accomplishments in the first term
__label__noRel	we looked at the same intelligence and came to the same conclusion	we're going to build the strongest international network to prevent nuclear proliferation
__label__noRel	The warning signs are clear	education is my number one priority
__label__noRel	I think that's fundamental in our country, that you know what you're getting into	Anybody else can run the middle class down and run the economy in a ditch
__label__Support	the Soviet Union made a breakthrough in outer space	We're first in other areas of science but in space, which is the new science, we're not first
__label__Support	I will fight until it becomes law	it will be the first bill I send to the Congress
__label__Support	I congratulate him on -- on taking out Osama bin Laden and going after the leadership in al-Qaeda	we have to do as the president has done
__label__Support	we're in a race for survival - a race in which it isn't enough to be ahead; it isn't enough simply to be complacent	We have to move ahead in order to stay ahead
__label__Attack	I think it's the hard-working people of America's money	My opponent thinks the government -- the surplus is the government's money
__label__noRel	What we have done is to hold the lid on spending in an effort to reduce the rate of inflation	we've never had a president since the War between the States that vetoed more bills
__label__Support	it seems to me that there are opportunities here	Young people are looking to us
__label__noRel	you can't just go up and say I'm going to fix it	That is priority one in this country
__label__Support	what we don't want to do is give our allies reason to trust us less and our enemies more	what any administration will do in 2013 is assess the situation to see how best to complete this timeline
__label__Support	show the big oil companies and the OPEC oil-producing countries that we  've got some resources with which we can fight back	Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve
__label__Support	we are not for more tax cuts for multimillionaires	it is a fundamental difference in what we think needs to be done in this country
__label__noRel	I'm giving a tax cut to the people earning less than $200,000 a year	The president thinks it's more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you
__label__noRel	which the president has almost not done	I believe America is safest and strongest when we are leading the world and we are leading strong alliances
__label__noRel	Senator McCain is also right that it's difficult	Senator McCain, nobody is talking about defeat in Iraq
__label__Support	They've taken to the streets to support their democracy, to support their vote	I think probably more than anything else it's a victory for the Serbian people
__label__Support	I believe that we must use clean, safe nuclear power	I've made some proposals to strengthen the domestic oil industry by more incentive going in to look for, and find, and produce oil; made some incentives in terms of secondary and tertiary production
__label__noRel	It seep into a regional war	In my view and the Supreme Court, I'm not going to interfere with that
__label__Support	we were on the brink of the worst recession in the last forty years	That uh - situation called for me to first put the United States on a steady course and to keep our keel well balanced
__label__Support	I have served in the Congress and served eight years on the Senate Armed Services Committee	I've tried to list the qualifications of twelve years in the United States Congress
__label__Support	A lot of them lost their lives	They were injured, but they turned the lights on and they powered our factories
__label__noRel	The Soviets are modernizing	I don't rule out modernization
__label__noRel	I think could have a beneficial effect	There is the Republican Guard in Iran
__label__Support	we had a recession and we got attacked, which cost us 1 million jobs	this economy is growing
__label__Support	the difference is is that I can get it done	I can get something positive done on behalf of the people
__label__Support	it was actually covered very accurately in the New York Times	I was very strong on this
__label__noRel	I voted the same way that he did three months before in a national governors' conference	I'm interested in 240 million points of light
__label__Support	we don't administer it very well	the incentives that are in our current way of doing business, are what are killing us
__label__noRel	He favors this supply maintenance or production controls	I'm interested in 240 million citizens in this country who share in the American dream, all of them in every part of this country
__label__noRel	Twenty-three million Americans are struggling for work today	Whenever you give them the shot, they've done it
__label__Support	Until about five months ago the Japanese economy was in a deep recession	It's coming back now, so they can buy even more American products
__label__noRel	The facts are you now have a government that comes at you	Till you change it you're gonna be unhappy
__label__noRel	I love teachers	I want to invest in research
__label__noRel	In dealing with terrorists, yes, we want to retaliate	And I have no apologies for our going on a peace mission
__label__noRel	We're a country that owes $20 trillion	I was very strong on this
__label__noRel	I want to change it	It won't be painless
__label__noRel	She talks about solar panels. We invested in a solar company, our country	Nothing will ever top NAFTA
__label__Support	it's lower than the nine-point-point-two percent growth in the first quarter	over the last ten years that's a higher figure than the average growth during that ten-year period
__label__noRel	our alliance is strong	it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops
__label__Support	Right now the president is spending hundreds of millions of dollars to research bunker-busting nuclear weapons	It doesn't make sense
__label__noRel	I'm going to be able to balance the budget	You mentioned the Navy, for example, and that we have fewer ships than we did in 1916
__label__Attack	I don't think it will rise if we continue the same policies toward Cuba that we did in recent years	I hope some day it will rise
__label__Support	I think it interjected political partisan politics at the present time	I was very disappointed in the fact that the uh - GAO released that report
__label__noRel	they are not close to getting a nuclear weapon that's able to be deployed	I can promise you, in a McCain-Palin administration, that commitment is there to work with our friends in Israel
__label__Attack	His influence is growing	The big struggle will be to prevent the influence of Castro spreading to other countries - Mexico, Panama, Bolivia, Colombia
__label__Support	George Will said the other day, "Freedom on the march; not in Russia right now."	we always have to stand up for democracy
__label__Support	Many of the military experts whom I consulted on this agreed	2 former defense secretaries recently issued a report saying that 100,000 or slightly fewer troops would be enough, including President Reagan's former defense secretary, Mr. Carlucci
__label__Support	I’ve proven that I can	for 30 years, I’ve produced results for people
__label__Support	if we are rising	they'll be persuaded to follow our example
__label__Attack	It's wonderful that Libya seems to be making some progress, despite this terrible tragedy	what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in
__label__Support	we will have to maintain an adequate military capability	I believe that the American people, in the next four years under a Ford administration, will be called upon to make those necessary sacrifices to preserve the peace which we have
__label__Support	That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend	In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person
__label__Support	One press conference he had without sound	Mr. Ford exclude himself from access to the public
__label__Support	Our technicians have been working since that time in Geneva, trying to put into technical language a - an agreement that can be verified by both parties	Mr. Brezhnev and I met in Vladivostok in December of 1974 for the purpose of trying to take the initial step so we could have a SALT II agreement that would go to l985
__label__noRel	if later on after a period of time we find that Social Security is in trouble, we'll pull together the top experts of the country	We passed tax relief
__label__Support	I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on	I believe we need incentive for the individual, and for business and industry
__label__noRel	you point out, well, we're putting some back. We're going to give a better prescription program	what's happened with some of the legislation that's been passed during the president's term, you've seen regulation become excessive, and it's hurt -- it's hurt the economy
__label__noRel	the president used that very plan as a reason for seniors to accept his prescription drug plan	they have backed off from providing this kind of vaccine
__label__Support	Secondly, as an executive leader	I think that the president operates in a number of different areas
__label__noRel	I will tell you, we are cutting them big league for the middle class.	We are going to be thriving again
__label__noRel	You cannot believe it	Look at the record of the man running for the president
__label__noRel	We also have to make the economy fairer	You see that, their small car division leaving
__label__Support	this Administration has ignored Latin America	If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro
__label__Support	make the decisions and the judgments that are necessary	I have not made it an issue, nor should it be
__label__Support	when we have 2-1/2 million of our fellow citizens, a third of them veterans, who are homeless and living on streets and in doorways in this country	I don't think we can be satisfied
__label__noRel	I apologize to the American people	you really owe him an apology
__label__Support	leadership that would be willing to reject terrorism	I know they need leadership that's committed to a democracy and freedom
__label__Attack	the world is better off without him in power	my opponent's plans lead me to conclude that Saddam Hussein would still be in power, and the world would be more dangerous
__label__Support	We saw our market loss by some 40 percent	that's one of the reasons that we've seen the cost of the farm program, which was only about two and a half billion dollars when they took office, now go to about $25 billion
__label__Support	Test scores are going up	There's a new opportunity lying out there in the future
__label__Support	That's in America's national interest	we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon
__label__noRel	We could have bilateral talks with Kim Jong Il	said so publicly
__label__noRel	I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget	That doesn't get the job done
__label__noRel	The word "economics" in Greek came from the word family, or law or custom of the family	A family without a job where both breadwinners are away from home and cannot spend time with their children or can't send the child to the school of their choice rather than just the choice of the federal bureaucracy, cannot possibly be as strong as a family that has the nurture, the love, the dignity and the justice that goes along with one breadwinner, a strong job, and if that man or woman wants to work, it's their choice, not just to pay taxes
__label__Support	there has never been a nation in the history of the world that saw its economy decline and maintained its military superiority	That's going to change when I'm president
__label__Support	Years ago, we used to hear this phrase in American politics, the "Blame America First" crowd. I never liked that phrase, but if it was going to be applied today, it would have to be applied to this statement	I fail to understand the basis of the charge that we caused the monetary crisis in Mexico
__label__Support	We're not going to go alone like this president did	I'm going to run a foreign policy that actually does what President Reagan did, President Eisenhower did, and others
__label__noRel	I think the problem is deeper than that	I tried to analyze human predicaments in that microcosm of life in the -- in the world
__label__Support	Instead of listening to him, they retired him	They avoided even the advice of their own general
__label__noRel	Non-homeland, non-defense discretionary spending was raising at 15 percent a year when I got into office	John McCain and I have a proposal, jointly, for a commission that closes corporate giveaway loopholes
__label__Support	Surely we can afford 5% of the $25 trillion that are coming into the treasury to the hard working people that pay the bills	I think it's the hard-working people of America's money
__label__Attack	We would hope eventually they would recognize that's not a good position for them to be in	Twice it's been vetoed by Bill Clinton and Al Gore
__label__Support	I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe	it requires a president who is steadfast and strong and determined
__label__noRel	I want to do those two things and get this -- get this to a balanced budget with eight -- eight to 10 years	then somehow you're also going to deal with the deficit that we've already got
__label__Support	we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no	that was a fight that needed to be had
